time,t_wall,t_device_ns,x,y,z
5.148408,1775665507.879878,599616443557767376,-833,53,544
5.153408,1775665507.879878,599616443557767376,-836,50,545
5.158408,1775665507.879878,599616443557767376,-833,50,548
5.163408,1775665507.879878,599616443557767376,-834,55,548
5.168408,1775665507.879878,599616443557767376,-834,53,547
5.173408,1775665507.879878,599616443557767376,-834,56,546
5.178408,1775665507.879878,599616443557767376,-832,57,545
5.183408,1775665507.879878,599616443557767376,-833,55,546
5.188408,1775665507.879878,599616443557767376,-832,56,547
5.193408,1775665507.879878,599616443557767376,-832,54,544
5.198408,1775665507.879878,599616443557767376,-830,57,544
5.203408,1775665507.879878,599616443557767376,-833,55,542
5.208408,1775665507.879878,599616443557767376,-834,56,543
5.213408,1775665507.879878,599616443557767376,-832,55,545
5.218408,1775665507.879878,599616443557767376,-833,59,541
5.223408,1775665507.879878,599616443557767376,-836,58,542
5.228408,1775665507.879878,599616443557767376,-837,53,540
5.233408,1775665507.879878,599616443557767376,-837,48,545
5.238408,1775665507.879878,599616443557767376,-835,50,543
5.243408,1775665507.879878,599616443557767376,-834,50,539
5.248408,1775665507.879878,599616443557767376,-832,51,539
5.253408,1775665507.879878,599616443557767376,-827,54,542
5.258408,1775665507.879878,599616443557767376,-820,54,545
5.263408,1775665507.879878,599616443557767376,-817,52,544
5.268408,1775665507.879878,599616443557767376,-821,54,547
5.273408,1775665507.879878,599616443557767376,-822,55,549
5.278408,1775665507.879878,599616443557767376,-826,51,548
5.283408,1775665507.879878,599616443557767376,-830,53,545
5.284558,1775665508.058916,599616443733917272,-832,53,548
5.289558,1775665508.058916,599616443733917272,-834,53,546
5.294558,1775665508.058916,599616443733917272,-830,55,544
5.299558,1775665508.058916,599616443733917272,-832,53,546
5.304558,1775665508.058916,599616443733917272,-831,56,546
5.309558,1775665508.058916,599616443733917272,-834,55,546
5.314558,1775665508.058916,599616443733917272,-835,56,543
5.319558,1775665508.058916,599616443733917272,-838,53,543
5.324558,1775665508.058916,599616443733917272,-835,48,540
5.329558,1775665508.058916,599616443733917272,-837,57,539
5.334558,1775665508.058916,599616443733917272,-833,55,540
5.339558,1775665508.058916,599616443733917272,-832,52,540
5.344558,1775665508.058916,599616443733917272,-831,55,541
5.349558,1775665508.058916,599616443733917272,-832,56,542
5.354558,1775665508.058916,599616443733917272,-832,56,543
5.359558,1775665508.058916,599616443733917272,-832,57,542
