time,t_wall,t_device_ns,ecg
24.653080,1776080990.722539,599616083488346916,-57
24.660772,1776080990.722539,599616083488346916,-112
24.668464,1776080990.722539,599616083488346916,-107
24.676156,1776080990.722539,599616083488346916,-70
24.683849,1776080990.722539,599616083488346916,-80
24.691541,1776080990.722539,599616083488346916,-84
24.699233,1776080990.722539,599616083488346916,-75
24.706926,1776080990.722539,599616083488346916,-82
24.714768,1776080991.355013,599616084050035792,-86
24.722461,1776080991.355013,599616084050035792,-82
24.730153,1776080991.355013,599616084050035792,-80
24.737845,1776080991.355013,599616084050035792,-89
24.745538,1776080991.355013,599616084050035792,-121
24.753230,1776080991.355013,599616084050035792,-137
24.760922,1776080991.355013,599616084050035792,-68
24.768615,1776080991.355013,599616084050035792,-13
24.776307,1776080991.355013,599616084050035792,-89
24.783999,1776080991.355013,599616084050035792,-134
24.791691,1776080991.355013,599616084050035792,-93
24.799384,1776080991.355013,599616084050035792,-93
24.807076,1776080991.355013,599616084050035792,-121
24.814768,1776080991.355013,599616084050035792,-116
24.822461,1776080991.355013,599616084050035792,-112
24.830153,1776080991.355013,599616084050035792,-116
24.837845,1776080991.355013,599616084050035792,-109
24.845538,1776080991.355013,599616084050035792,-109
24.853230,1776080991.355013,599616084050035792,-114
24.860922,1776080991.355013,599616084050035792,-114
24.868615,1776080991.355013,599616084050035792,-107
24.876307,1776080991.355013,599616084050035792,-105
24.883999,1776080991.355013,599616084050035792,-105
24.891691,1776080991.355013,599616084050035792,-102
24.899384,1776080991.355013,599616084050035792,-105
24.907076,1776080991.355013,599616084050035792,-107
24.914768,1776080991.355013,599616084050035792,-107
24.922461,1776080991.355013,599616084050035792,-107
24.930153,1776080991.355013,599616084050035792,-112
24.937845,1776080991.355013,599616084050035792,-114
24.945538,1776080991.355013,599616084050035792,-118
24.953230,1776080991.355013,599616084050035792,-121
24.960922,1776080991.355013,599616084050035792,-118
24.968615,1776080991.355013,599616084050035792,-116
24.976307,1776080991.355013,599616084050035792,-118
24.983999,1776080991.355013,599616084050035792,-116
24.991691,1776080991.355013,599616084050035792,-114
24.999384,1776080991.355013,599616084050035792,-116
25.007076,1776080991.355013,599616084050035792,-112
25.014768,1776080991.355013,599616084050035792,-107
25.022461,1776080991.355013,599616084050035792,-112
25.030153,1776080991.355013,599616084050035792,-107
25.037845,1776080991.355013,599616084050035792,-107
25.045538,1776080991.355013,599616084050035792,-114
25.053230,1776080991.355013,599616084050035792,-112
25.060922,1776080991.355013,599616084050035792,-105
25.068614,1776080991.355013,599616084050035792,-107
25.076307,1776080991.355013,599616084050035792,-109
25.083999,1776080991.355013,599616084050035792,-109
25.091691,1776080991.355013,599616084050035792,-109
25.099384,1776080991.355013,599616084050035792,-112
25.107076,1776080991.355013,599616084050035792,-114
25.114768,1776080991.355013,599616084050035792,-114
25.122461,1776080991.355013,599616084050035792,-116
25.130153,1776080991.355013,599616084050035792,-116
25.137845,1776080991.355013,599616084050035792,-114
25.145538,1776080991.355013,599616084050035792,-116
25.153230,1776080991.355013,599616084050035792,-118
25.160922,1776080991.355013,599616084050035792,-109
25.168615,1776080991.355013,599616084050035792,-77
25.176307,1776080991.355013,599616084050035792,-16
25.183999,1776080991.355013,599616084050035792,-11
25.191691,1776080991.355013,599616084050035792,-118
25.199384,1776080991.355013,599616084050035792,-205
25.207076,1776080991.355013,599616084050035792,-171
25.214768,1776080991.355013,599616084050035792,-137
25.222461,1776080991.355013,599616084050035792,-157
25.230153,1776080991.355013,599616084050035792,-157
25.237845,1776080991.355013,599616084050035792,-132
25.245538,1776080991.355013,599616084050035792,-130
25.253230,1776080991.355013,599616084050035792,-139
25.260922,1776080991.355013,599616084050035792,-292
25.268615,1776080991.355013,599616084050035792,-324
25.276488,1776080991.850466,599616084611755186,64
25.284180,1776080991.850466,599616084611755186,43
25.291872,1776080991.850466,599616084611755186,-343
25.299565,1776080991.850466,599616084611755186,-178
25.307257,1776080991.850466,599616084611755186,-11
25.314949,1776080991.850466,599616084611755186,-178
25.322641,1776080991.850466,599616084611755186,-171
25.330334,1776080991.850466,599616084611755186,-82
25.338026,1776080991.850466,599616084611755186,-123
25.345719,1776080991.850466,599616084611755186,-148
25.353411,1776080991.850466,599616084611755186,-123
25.361103,1776080991.850466,599616084611755186,-125
25.368795,1776080991.850466,599616084611755186,-137
25.376488,1776080991.850466,599616084611755186,-130
25.384180,1776080991.850466,599616084611755186,-125
25.391872,1776080991.850466,599616084611755186,-137
25.399565,1776080991.850466,599616084611755186,-144
25.407257,1776080991.850466,599616084611755186,-141
25.414949,1776080991.850466,599616084611755186,-144
25.422642,1776080991.850466,599616084611755186,-173
25.430334,1776080991.850466,599616084611755186,-203
25.438026,1776080991.850466,599616084611755186,-141
25.445718,1776080991.850466,599616084611755186,-68
25.453411,1776080991.850466,599616084611755186,-128
25.461103,1776080991.850466,599616084611755186,-192
25.468795,1776080991.850466,599616084611755186,-157
25.476488,1776080991.850466,599616084611755186,-144
25.484180,1776080991.850466,599616084611755186,-166
25.491872,1776080991.850466,599616084611755186,-160
25.499565,1776080991.850466,599616084611755186,-150
25.507257,1776080991.850466,599616084611755186,-157
25.514949,1776080991.850466,599616084611755186,-155
25.522642,1776080991.850466,599616084611755186,-150
25.530334,1776080991.850466,599616084611755186,-153
25.538026,1776080991.850466,599616084611755186,-150
25.545718,1776080991.850466,599616084611755186,-148
25.553411,1776080991.850466,599616084611755186,-148
25.561103,1776080991.850466,599616084611755186,-150
25.568795,1776080991.850466,599616084611755186,-148
25.576488,1776080991.850466,599616084611755186,-148
25.584180,1776080991.850466,599616084611755186,-153
25.591872,1776080991.850466,599616084611755186,-153
25.599565,1776080991.850466,599616084611755186,-153
25.607257,1776080991.850466,599616084611755186,-148
25.614949,1776080991.850466,599616084611755186,-144
25.622642,1776080991.850466,599616084611755186,-144
25.630334,1776080991.850466,599616084611755186,-144
25.638026,1776080991.850466,599616084611755186,-139
25.645718,1776080991.850466,599616084611755186,-141
25.653411,1776080991.850466,599616084611755186,-141
25.661103,1776080991.850466,599616084611755186,-132
25.668795,1776080991.850466,599616084611755186,-132
25.676488,1776080991.850466,599616084611755186,-137
25.684180,1776080991.850466,599616084611755186,-130
25.691872,1776080991.850466,599616084611755186,-128
25.699565,1776080991.850466,599616084611755186,-132
25.707257,1776080991.850466,599616084611755186,-137
25.714949,1776080991.850466,599616084611755186,-139
25.722641,1776080991.850466,599616084611755186,-139
25.730334,1776080991.850466,599616084611755186,-130
25.738026,1776080991.850466,599616084611755186,-118
25.745718,1776080991.850466,599616084611755186,-114
25.753411,1776080991.850466,599616084611755186,-123
25.761103,1776080991.850466,599616084611755186,-128
25.768795,1776080991.850466,599616084611755186,-125
25.776488,1776080991.850466,599616084611755186,-125
25.784180,1776080991.850466,599616084611755186,-123
25.791872,1776080991.850466,599616084611755186,-89
25.799565,1776080991.850466,599616084611755186,-22
25.807257,1776080991.850466,599616084611755186,-34
25.814949,1776080991.850466,599616084611755186,-144
25.822641,1776080991.850466,599616084611755186,-192
25.830334,1776080991.850466,599616084611755186,-144
25.838177,1776080992.433193,599616085173444062,-139
25.845869,1776080992.433193,599616085173444062,-166
25.853561,1776080992.433193,599616085173444062,-155
25.861254,1776080992.433193,599616085173444062,-139
25.868946,1776080992.433193,599616085173444062,-141
25.876638,1776080992.433193,599616085173444062,-182
25.884331,1776080992.433193,599616085173444062,-347
25.892023,1776080992.433193,599616085173444062,-196
25.899715,1776080992.433193,599616085173444062,109
25.907408,1776080992.433193,599616085173444062,-201
25.915100,1776080992.433193,599616085173444062,-329
25.922792,1776080992.433193,599616085173444062,-22
25.930484,1776080992.433193,599616085173444062,-77
25.938177,1776080992.433193,599616085173444062,-201
25.945869,1776080992.433193,599616085173444062,-109
25.953561,1776080992.433193,599616085173444062,-91
25.961254,1776080992.433193,599616085173444062,-139
25.968946,1776080992.433193,599616085173444062,-118
25.976638,1776080992.433193,599616085173444062,-100
25.984331,1776080992.433193,599616085173444062,-114
25.992023,1776080992.433193,599616085173444062,-109
25.999715,1776080992.433193,599616085173444062,-93
